Cinsiyet;EgitimSeviyesi;MeslekGrubu;YillikGelir;YasadigiOrtam;ArabaVarMi;MulkVarMi;MedeniHal
1;1;13;1350000;1;0;1;1
0;1;13;900000;1;0;1;1
0;1;13;2475000;1;0;0;0
0;1;13;2475000;1;0;0;0
0;1;13;2475000;1;0;0;0
0;1;13;2475000;1;0;0;0
0;1;13;2475000;1;0;0;0
0;1;13;2475000;1;0;0;0
1;1;10;765000;1;0;1;1
1;1;10;765000;1;0;1;1
0;1;12;3600000;1;0;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
0;0;13;1350000;0;1;1;1
1;2;14;1350000;1;0;1;1
1;2;14;1350000;1;0;1;1
1;1;9;900000;1;1;1;1
1;1;9;900000;1;1;1;1
1;1;9;900000;1;1;1;1
1;1;9;900000;1;1;1;1
1;1;9;900000;1;1;1;1
1;1;9;900000;1;1;1;1
1;1;9;900000;1;1;1;1
1;1;9;900000;1;1;1;1
1;1;9;900000;1;1;1;1
0;3;11;3150000;1;1;1;1
0;3;11;3150000;1;1;1;1
0;3;11;3150000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
0;1;13;2250000;1;1;1;1
1;1;17;2475000;1;1;1;1
1;1;0;675000;1;1;1;1
1;1;0;675000;1;1;1;1
1;1;10;990000;1;0;1;0
1;1;10;990000;1;0;1;0
1;1;10;990000;1;0;1;0
1;1;10;1350000;1;0;1;1
1;1;10;1350000;1;0;1;1
1;1;10;1350000;1;0;1;1
1;1;10;1350000;1;0;1;1
1;1;10;1350000;1;0;1;1
1;1;14;1125000;1;1;1;1
1;1;14;1125000;1;1;1;1
1;1;14;1125000;1;1;1;1
1;1;14;1125000;1;1;1;1
1;1;14;1125000;1;1;1;1
1;1;14;1125000;1;1;1;1
1;1;14;1125000;1;1;1;1
1;1;14;1125000;1;1;1;1
0;2;0;1350000;1;0;0;1
0;2;0;1350000;1;0;0;1
0;2;0;1350000;1;0;0;1
0;2;0;1350000;1;0;0;1
0;2;0;1350000;1;0;0;1
1;1;17;3285000;1;0;1;1
1;1;17;3285000;1;0;1;1
1;1;10;1260000;0;0;0;0
0;3;12;1800000;0;1;0;1
0;3;12;1800000;0;1;0;1
1;2;7;3105000;1;0;1;0
1;1;13;1260000;1;0;1;1
1;1;13;1260000;1;0;1;1
0;1;12;900000;1;1;0;0
0;1;12;900000;1;1;0;0
0;1;12;900000;1;1;0;0
0;1;12;900000;1;1;0;0
1;2;9;1575000;1;1;1;0
1;2;9;1575000;1;1;1;0
1;2;9;1575000;1;1;1;0
1;2;9;1575000;1;1;1;0
1;2;9;1575000;1;1;1;0
1;2;9;1575000;1;1;1;0
1;2;17;5400000;1;1;1;1
1;2;17;5400000;1;1;1;1
1;2;17;5400000;1;1;1;1
1;2;17;5400000;1;1;1;1
1;2;17;5400000;1;1;1;1
1;2;17;5400000;1;1;1;1
1;2;17;5400000;1;1;1;1
1;2;16;2250000;1;1;1;1
1;2;16;2250000;1;1;1;1
1;2;16;2250000;1;1;1;1
1;2;16;2250000;1;1;1;1
1;2;16;2250000;1;1;1;1
0;1;12;2700000;1;1;0;0
0;1;12;2700000;1;1;0;0
0;1;12;2700000;1;1;0;0
0;1;12;2700000;1;1;0;0
0;1;12;2700000;1;1;0;0
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;9;675000;1;0;1;1
1;1;10;1800000;1;1;0;1
1;1;10;1800000;1;1;0;1
1;1;14;1575000;1;1;1;1
1;1;14;1575000;1;1;1;1
1;1;14;1575000;1;1;1;1
1;2;14;1710000;1;0;1;1
1;2;14;1710000;1;0;1;1
1;2;14;1710000;1;0;1;1
1;2;14;1710000;1;0;1;1
1;2;14;1710000;1;0;1;1
1;2;14;1710000;1;0;1;1
1;2;14;1710000;1;0;1;1
1;2;14;1710000;1;0;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
0;2;16;6750000;1;1;1;1
0;2;16;6750000;1;1;1;1
0;2;16;6750000;1;1;1;1
0;2;16;6750000;1;1;1;1
1;2;11;2700000;1;1;0;1
1;2;11;2700000;1;1;0;1
1;2;11;2700000;1;1;0;1
1;2;11;2700000;1;1;0;1
1;1;10;900000;2;0;0;0
1;1;10;1350000;1;1;1;0
1;1;10;1350000;1;1;1;0
1;1;13;1575000;1;1;1;1
1;1;13;1575000;1;1;1;1
1;1;13;1575000;1;1;1;1
1;1;13;1575000;1;1;1;1
1;1;13;1575000;1;1;1;1
1;1;13;1575000;1;1;1;1
0;1;10;1125000;1;1;1;1
0;1;10;1125000;1;1;1;1
0;1;10;1125000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;2;17;4500000;1;1;1;1
0;1;4;900000;1;1;1;1
1;1;13;1350000;1;1;0;1
1;1;13;1350000;1;1;0;1
1;1;13;1350000;1;1;0;1
1;1;13;1350000;1;1;0;1
1;1;13;1350000;1;1;0;1
1;1;13;1350000;1;1;0;1
1;1;13;1350000;1;1;0;1
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
1;1;13;3150000;1;1;1;0
0;1;16;1350000;1;1;1;1
0;1;16;1350000;1;1;1;1
0;1;16;1350000;1;1;1;1
0;1;16;1350000;1;1;1;1
0;1;16;1350000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
1;2;10;1215000;1;1;1;1
0;1;12;2475000;1;1;1;1
0;1;12;2475000;1;1;1;1
0;1;12;2475000;1;1;1;1
0;1;12;2475000;1;1;1;1
1;2;7;720000;1;0;0;1
0;1;12;1350000;1;1;0;1
0;1;12;1350000;1;1;0;1
0;1;17;1800000;1;1;1;1
0;1;17;1800000;1;1;1;1
0;1;17;1800000;1;1;1;1
0;1;17;1800000;1;1;1;1
0;1;17;1800000;1;1;1;1
0;1;17;1800000;1;1;1;1
1;3;7;2475000;1;0;1;1
1;2;12;900000;1;0;1;1
1;2;12;900000;1;0;1;1
1;2;12;900000;1;0;1;1
1;2;12;900000;1;0;1;1
1;2;12;900000;1;0;1;1
1;2;12;900000;1;0;1;1
1;2;12;900000;1;0;1;1
1;1;15;1845000;1;0;1;1
1;1;15;900000;1;0;1;1
1;1;15;900000;1;0;1;1
1;1;15;900000;1;0;1;1
1;1;10;1800000;1;1;1;1
1;1;10;1800000;1;1;1;1
1;1;10;1800000;1;1;1;1
1;1;10;1800000;1;1;1;1
1;1;10;1800000;1;1;1;1
1;1;10;1800000;1;1;1;1
1;1;10;1800000;1;1;1;1
1;1;10;1800000;1;1;1;1
1;1;10;1800000;1;1;1;1
0;1;13;1125000;1;0;0;1
0;1;13;1125000;1;0;0;1
0;1;13;1125000;1;0;0;1
0;1;13;1125000;1;0;0;1
0;1;13;1125000;1;0;0;1
0;2;13;1800000;1;1;0;0
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;13;2700000;1;1;1;1
0;1;10;1800000;1;1;1;1
0;1;10;1800000;1;1;1;1
0;1;10;1800000;1;1;1;1
0;1;10;1800000;1;1;1;1
0;1;10;1800000;1;1;1;1
0;1;10;1800000;1;1;1;1
0;1;10;1800000;1;1;1;1
1;1;10;2250000;1;0;1;1
0;1;4;1890000;1;1;1;1
0;1;4;1890000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;2;17;2925000;1;1;1;1
0;1;13;990000;1;1;1;0
0;1;13;990000;1;1;1;0
1;2;10;2925000;1;1;1;1
1;2;10;2925000;1;1;1;1
1;2;10;2925000;1;1;1;1
1;2;10;2925000;1;1;1;1
1;2;10;2925000;1;1;1;1
1;2;10;2925000;1;1;1;1
1;2;10;2925000;1;1;1;1
0;1;12;2025000;1;1;0;1
0;1;12;2025000;1;1;0;1
0;1;12;2025000;1;1;0;1
0;1;13;1800000;1;0;1;1
0;1;13;1800000;1;0;1;1
0;1;13;1800000;1;0;1;1
0;1;13;1800000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;16;1350000;1;0;1;1
1;1;3;1575000;1;0;1;1
1;1;3;1575000;1;0;1;1
1;1;3;1575000;1;0;1;1
1;1;3;1575000;1;0;1;1
1;1;3;1575000;1;0;1;1
1;1;3;1575000;1;0;1;1
1;1;3;1575000;1;0;1;1
0;1;14;1575000;1;1;1;1
0;1;14;1575000;1;1;1;1
0;1;14;1575000;1;1;1;1
0;1;14;1575000;1;1;1;1
1;2;0;1125000;1;1;1;0
1;2;0;1125000;1;1;1;0
1;2;0;1125000;1;1;1;0
1;2;0;1125000;1;1;1;0
0;1;13;1350000;1;0;1;0
0;1;13;1350000;1;0;1;0
0;1;13;1350000;1;0;1;0
0;1;13;1350000;1;0;1;0
0;1;13;1350000;1;0;1;0
0;1;13;1350000;1;0;1;0
0;1;13;1350000;1;0;1;0
0;1;13;1350000;1;0;1;0
1;2;10;1350000;0;0;1;1
1;2;10;1350000;0;0;1;1
1;2;10;1350000;0;0;1;1
1;2;14;1575000;1;1;1;1
1;2;14;1575000;1;1;1;1
1;2;14;1575000;1;1;1;1
0;2;17;3375000;1;0;0;1
0;2;17;3375000;1;0;0;1
0;2;17;3375000;1;0;0;1
1;1;13;990000;2;0;1;1
1;1;13;990000;2;0;1;1
1;1;13;990000;2;0;1;1
1;1;13;990000;2;0;1;1
1;1;13;990000;2;0;1;1
1;1;13;990000;2;0;1;1
1;1;9;450000;1;0;0;1
1;1;9;450000;1;0;0;1
1;1;4;2700000;2;0;1;1
1;1;4;2700000;2;0;1;1
1;1;4;2700000;2;0;1;1
1;1;4;2700000;2;0;1;1
1;1;4;2700000;2;0;1;1
1;1;4;2700000;2;0;1;1
1;1;4;2700000;2;0;1;1
1;2;7;1350000;1;0;1;1
1;2;7;1350000;1;0;1;1
1;2;7;1350000;1;0;1;1
1;2;7;1350000;1;0;1;1
1;2;7;1350000;1;0;1;1
1;2;7;1350000;1;0;1;1
1;2;7;1350000;1;0;1;1
1;2;7;1350000;1;0;1;1
1;2;7;1350000;1;0;1;1
1;1;10;675000;1;0;1;1
1;1;10;675000;1;0;1;1
1;1;10;675000;1;0;1;1
1;1;10;675000;1;0;1;1
1;1;10;675000;1;0;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
1;1;16;2700000;1;1;1;1
0;1;12;1395000;1;1;1;1
1;1;13;900000;1;0;1;1
1;1;13;900000;1;0;1;1
1;1;15;1800000;1;0;1;1
1;2;10;1575000;1;1;1;1
1;2;10;1575000;1;1;1;1
1;2;10;1575000;1;1;1;1
1;1;4;1575000;1;0;1;1
1;1;4;1575000;1;0;1;1
1;1;4;1575000;1;0;1;1
1;1;4;1575000;1;0;1;1
1;1;4;1575000;1;0;1;1
1;1;10;1125000;1;1;1;1
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;0
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;1
0;1;14;4500000;1;1;1;1
1;1;17;2700000;1;0;1;1
0;1;6;1125000;1;1;1;1
0;1;6;1125000;1;1;1;1
0;1;6;1125000;1;1;1;1
0;1;6;1125000;1;1;1;1
0;1;6;1125000;1;1;1;1
1;1;17;3600000;1;0;1;1
1;1;17;3600000;1;0;1;1
1;1;17;3600000;1;0;1;1
1;1;17;3600000;1;0;1;1
0;1;13;2430000;1;1;1;1
0;1;13;2430000;1;1;1;1
0;1;13;2430000;1;1;1;1
0;1;13;2430000;1;1;1;1
1;1;10;945000;2;0;0;0
1;1;10;945000;2;0;0;0
1;1;14;2700000;1;1;1;1
1;1;14;2700000;1;1;1;1
1;1;14;2700000;1;1;1;1
1;1;14;2700000;1;1;1;1
1;1;14;2700000;1;1;1;1
1;1;14;2700000;1;1;1;1
1;1;14;2700000;1;1;1;1
1;1;14;2700000;1;1;1;1
1;1;14;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
1;1;17;2700000;1;1;1;1
0;1;10;3375000;1;1;1;1
0;1;10;3375000;1;1;1;1
0;1;10;3375000;1;1;1;1
0;1;10;3375000;1;1;1;1
0;1;10;3375000;1;1;1;1
0;1;10;3375000;1;1;1;1
0;1;13;2025000;1;1;1;1
0;1;13;2025000;1;1;1;1
1;2;5;2565000;1;0;0;1
1;2;5;2565000;1;0;0;1
1;2;5;2565000;1;0;0;1
1;2;5;2565000;1;0;0;1
1;2;5;2565000;1;0;0;1
1;2;5;2565000;1;0;0;1
1;1;3;1350000;1;0;1;1
0;2;10;1260000;1;1;1;1
0;2;10;1260000;1;1;1;1
0;2;10;1260000;1;1;1;1
1;1;10;675000;2;0;1;0
1;1;10;675000;2;0;1;0
0;1;12;2250000;1;1;1;0
0;3;17;2700000;1;1;0;1
0;3;17;2700000;1;1;0;1
1;2;10;1215000;2;0;1;0
1;2;10;1215000;2;0;1;0
1;2;10;1215000;2;0;1;0
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;9;900000;1;0;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1575000;1;1;1;1
1;1;10;1350000;1;1;1;1
1;1;10;1350000;1;1;1;1
1;1;10;1350000;1;1;1;1
1;1;10;1350000;1;1;1;1
1;1;10;1350000;1;1;1;1
0;1;12;990000;0;1;1;1
0;1;12;990000;0;1;1;1
0;1;12;990000;0;1;1;1
0;1;12;990000;0;1;1;1
0;1;12;990000;0;1;1;1
0;1;12;990000;0;1;1;1
1;1;10;2925000;1;0;1;1
1;1;10;2925000;1;0;1;1
0;2;10;6975000;1;1;1;0
0;2;10;6975000;1;1;1;0
1;1;10;1350000;1;0;1;1
1;1;10;1350000;1;0;1;1
1;1;10;1350000;1;0;1;1
1;1;13;2025000;2;0;1;1
1;1;13;2025000;2;0;1;1
1;1;13;2025000;2;0;1;1
1;1;13;2025000;2;0;1;1
1;1;13;2025000;2;0;1;1
0;1;13;1350000;1;0;1;0
0;1;13;1350000;1;0;1;0
0;1;12;1125000;1;1;1;1
0;1;12;1125000;1;1;1;1
0;1;12;1125000;1;1;1;1
0;1;12;1125000;1;1;1;1
1;1;14;2025000;1;0;1;0
1;1;14;2025000;1;0;1;0
1;1;14;2025000;1;0;1;0
1;2;10;6750000;1;0;1;1
1;2;10;6750000;1;0;1;1
1;2;10;6750000;1;0;1;1
1;2;10;6750000;1;0;1;1
1;2;10;6750000;1;0;1;1
1;2;10;6750000;1;0;1;1
1;2;10;6750000;1;0;1;1
1;2;10;6750000;1;0;1;1
0;1;13;1125000;1;0;1;1
0;2;17;6750000;1;1;1;1
0;2;17;6750000;1;1;1;1
0;2;17;6750000;1;1;1;1
1;1;0;900000;1;1;1;1
1;1;0;900000;1;1;1;1
1;1;0;900000;1;1;1;1
1;1;0;900000;1;1;1;1
1;1;0;900000;1;1;1;1
1;1;0;1800000;1;0;0;0
1;1;0;1800000;1;0;0;0
1;1;0;1800000;1;0;0;0
1;1;0;1800000;1;0;0;0
0;1;10;1125000;1;1;1;1
1;2;14;2250000;0;0;0;0
1;2;13;2250000;1;0;0;0
1;2;13;2250000;1;0;0;0
1;2;13;2250000;1;0;0;0
0;1;12;2250000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;1;12;2250000;1;1;1;1
0;2;14;2250000;1;1;1;1
0;2;14;2250000;1;1;1;1
0;2;14;2250000;1;1;1;1
0;2;14;2250000;1;1;1;1
0;2;14;2250000;1;1;1;1
0;2;13;3105000;1;1;0;0
0;2;13;3105000;1;1;0;0
0;2;13;3105000;1;1;0;0
0;2;13;3105000;1;1;0;0
0;2;13;3105000;1;1;0;0
0;2;13;3105000;1;1;0;0
0;2;13;3105000;1;1;0;0
0;2;13;3105000;1;1;0;0
0;2;13;3105000;1;1;0;0
1;2;10;1125000;1;0;1;1
1;2;10;1125000;1;0;1;1
1;2;10;2250000;1;0;1;1
1;2;10;2250000;1;0;1;1
1;2;13;675000;1;0;1;1
1;2;13;675000;1;0;1;1
1;2;13;675000;1;0;1;1
1;1;17;1575000;1;0;1;1
1;1;17;1575000;1;0;1;1
1;1;17;1575000;1;0;1;1
1;1;17;1575000;1;0;1;1
1;1;17;1575000;1;0;1;1
1;1;10;1350000;1;0;0;0
1;3;7;1350000;2;0;0;0
1;3;7;1350000;2;0;0;0
1;1;13;2700000;1;1;1;1
1;1;13;2700000;1;1;1;1
1;1;13;2700000;1;1;1;1
1;1;13;2700000;1;1;1;1
1;1;13;2700000;1;1;1;1
1;1;0;1575000;1;0;1;1
1;2;14;1800000;1;1;1;1
1;2;14;1800000;1;1;1;1
1;2;14;1800000;1;1;1;1
1;2;14;1800000;1;1;1;1
1;2;14;1800000;1;1;1;1
1;2;14;1800000;1;1;1;1
1;2;14;900000;1;0;1;0
1;2;14;900000;1;0;1;0
1;2;14;900000;1;0;1;0
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;0
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
1;2;0;900000;1;0;1;1
0;1;13;1125000;1;0;1;1
1;1;10;3150000;1;1;1;1
0;1;13;2250000;1;1;0;1
0;1;13;2250000;1;1;0;1
1;3;14;675000;0;0;1;1
1;3;14;675000;0;0;1;1
1;3;14;675000;0;0;1;1
0;1;13;2250000;1;1;0;1
0;1;13;2250000;1;1;0;1
0;1;13;2250000;1;1;0;1
0;1;13;2250000;1;1;0;1
0;1;12;2700000;1;0;1;1
0;1;12;2700000;1;0;1;1
0;1;12;2700000;1;0;1;1
0;1;12;2700000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;2;17;2475000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;1;8;2700000;1;0;1;1
1;2;10;1260000;1;0;1;0
1;2;10;1260000;1;0;1;0
1;2;10;1260000;1;0;1;0
0;1;13;2700000;1;0;1;1
0;1;13;2700000;1;0;1;1
0;1;12;1350000;1;0;1;1
0;1;12;1350000;1;0;1;1
0;1;12;1350000;1;0;1;1
0;1;12;1350000;1;0;1;1
0;1;12;1350000;1;0;1;1
0;1;12;1350000;1;0;1;1
0;1;12;1350000;1;0;1;1
0;1;12;1350000;1;0;1;1
1;1;14;1215000;0;0;1;1
1;1;14;1215000;0;0;1;1
1;1;14;1215000;0;0;1;1
1;1;15;1966500;1;0;1;1
1;1;15;1966500;1;0;1;1
1;1;10;810000;1;0;1;1
1;1;10;810000;1;0;1;1
1;1;10;810000;1;0;1;1
1;2;14;2250000;1;1;0;1
1;2;14;2250000;1;1;0;1
1;2;14;2250000;1;1;0;1
1;2;14;2250000;1;1;0;1
1;2;14;2250000;1;1;0;1
1;2;14;2250000;1;1;0;1
1;2;14;1665000;1;1;1;1
1;2;14;1665000;1;1;1;1
1;1;14;900000;1;0;1;1
1;1;14;900000;1;0;1;1
1;1;14;900000;1;0;1;1
0;1;13;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
1;1;0;1350000;1;0;1;1
0;1;13;1350000;1;0;1;1
0;1;13;1350000;0;1;1;1
0;1;13;1350000;0;1;1;1
0;1;13;1350000;0;1;1;1
0;1;10;1350000;1;0;1;0
0;1;10;1350000;1;0;1;0
1;1;10;1575000;2;0;1;1
1;1;10;1575000;2;0;1;1
0;1;13;2925000;1;1;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;1;16;1440000;1;0;1;1
1;2;14;2025000;1;0;0;1
1;2;14;2025000;1;0;0;1
1;2;14;2025000;1;0;0;1
1;2;14;2025000;1;0;0;1
1;2;14;2025000;1;0;0;1
1;2;14;2025000;1;0;0;1
0;1;13;1350000;0;1;1;1
1;1;9;2025000;1;0;1;1
1;1;9;2025000;1;0;1;1
1;1;9;2025000;1;0;1;1
1;1;9;2025000;1;0;1;1
1;1;9;2025000;1;0;1;1
1;1;9;2025000;1;0;1;1
1;1;9;2025000;1;0;1;1
1;1;9;2025000;1;0;1;1
1;1;9;2025000;1;0;1;1
1;1;10;2025000;1;0;1;1
0;1;12;2025000;1;1;1;0
0;1;12;1350000;1;0;1;1
0;1;12;1350000;1;0;1;1
0;3;10;3600000;1;1;1;1
0;3;10;3600000;1;1;1;1
0;3;10;3600000;1;1;1;1
0;3;10;3600000;1;1;1;1
0;3;10;3600000;1;1;1;1
0;3;10;3600000;1;1;1;1
0;3;10;3600000;1;1;1;1
1;2;16;1260000;1;0;1;1
1;2;16;1260000;1;0;1;1
1;2;16;1260000;1;0;1;1
1;2;16;1260000;1;0;1;1
1;1;0;405000;2;0;0;1
1;1;0;405000;2;0;0;1
1;1;0;405000;2;0;0;1
1;1;0;405000;2;0;0;1
1;3;7;2475000;1;1;1;0
1;3;7;2475000;1;1;1;0
1;3;7;2475000;1;1;1;0
1;3;7;2475000;1;1;1;0
1;3;7;2475000;1;1;1;0
0;1;17;3060000;1;1;1;1
0;1;17;3060000;1;1;1;1
0;1;10;1890000;2;1;1;1
1;1;0;990000;1;0;1;1
1;2;17;1260000;1;1;1;1
1;2;17;1260000;1;1;1;1
1;2;17;1260000;1;1;1;1
1;2;17;1260000;1;1;1;1
1;1;9;1125000;1;0;1;1
1;1;9;1125000;1;0;1;1
1;1;9;1125000;1;0;1;1
1;1;9;1125000;1;0;1;1
1;2;17;2925000;1;0;1;1
1;2;17;2925000;1;0;1;1
1;2;17;2925000;1;0;1;1
1;2;17;2925000;1;0;1;1
1;2;17;2925000;1;0;1;1
1;2;17;2925000;1;0;1;1
1;2;17;2925000;1;0;1;1
0;1;6;2700000;1;1;1;1
0;1;6;2700000;1;1;1;1
0;1;6;2700000;1;1;1;1
0;1;6;2700000;1;1;1;1
0;1;6;2700000;1;1;1;1
0;1;6;2700000;1;1;1;1
0;1;6;2700000;1;1;1;1
